Date,Revenue
2019-09-03,0.6507016700000001
2019-09-04,0.13931977999999745
2019-09-05,0.41781218999999936
2019-09-06,0.3552325400000029
2019-09-07,-0.14276744000000008
2019-09-08,0.4531232199999984
2019-09-09,0.759386769999999
2019-09-10,0.19931255000000192
2019-09-11,-0.11301903000000024
2019-09-12,-0.8025712499999997
2019-09-13,-0.525837420000002
2019-09-14,0.309955470000002
2019-09-15,0.4541521799999977
2019-09-16,0.41733097000000186
2019-09-17,0.5489336800000011
2019-09-18,0.6550535099999983
2019-09-19,0.8860168000000002
2019-09-20,-0.162990869999998
2019-09-21,-0.30029497000000305
2019-09-22,-0.35059203999999866
2019-09-23,0.6860236099999995
2019-09-24,1.111301400000002
2019-09-25,0.1357556099999968
2019-09-26,-0.1483758299999991
2019-09-27,-0.9310682899999989
2019-09-28,-0.1995935899999992
2019-09-29,-0.010064769999999612
2019-09-30,0.45034723999999926
2019-10-01,-0.07235295999999991
2019-10-02,0.100963059999998
2019-10-03,-0.4806873199999977
2019-10-04,-0.5974362000000006
2019-10-05,-0.2460310899999989
2019-10-06,-0.6595346300000031
2019-10-07,-0.7940695899999994
2019-10-08,-0.29727558999999815
2019-10-09,-0.20970173999999986
2019-10-10,0.08639076999999773
2019-10-11,0.14291270000000011
2019-10-12,0.24985172000000233
2019-10-13,0.9785588499999989
2019-10-14,-0.34471465000000023
2019-10-15,-0.231864869999999
2019-10-16,-0.09123416000000262
2019-10-17,-0.3455330599999975
2019-10-18,0.052758510000000314
2019-10-19,0.8107818899999977
2019-10-20,-0.8140495199999975
2019-10-21,-0.6190287500000018
2019-10-22,-0.3020643899999982
2019-10-23,-0.09516551000000106
2019-10-24,0.2412422499999991
2019-10-25,-0.4932782499999995
2019-10-26,-1.0828381
2019-10-27,0.20857086999999908
2019-10-28,0.30380420000000186
2019-10-29,-0.11091186000000164
2019-10-30,-0.5260633099999978
2019-10-31,-0.5165525200000012
2019-11-01,0.013456829999999087
2019-11-02,-0.12413541000000095
2019-11-03,-0.19014866999999924
2019-11-04,-0.1503721700000007
2019-11-05,0.8867278500000033
2019-11-06,1.1959415799999995
2019-11-07,0.14986874999999955
2019-11-08,0.15782500999999982
2019-11-09,0.3991251200000008
2019-11-10,-0.05298936000000154
2019-11-11,0.42671701000000084
2019-11-12,0.0722545100000005
2019-11-13,0.1983914999999996
2019-11-14,-0.27333142999999893
2019-11-15,0.08845889999999912
2019-11-16,-0.3150680300000026
2019-11-17,-0.33926192999999927
2019-11-18,-0.4136555400000006
2019-11-19,0.16876516000000308
2019-11-20,-0.3525861400000032
2019-11-21,0.07770103000000006
2019-11-22,0.35976287000000085
2019-11-23,0.09438650999999965
2019-11-24,-0.8012582999999971
2019-11-25,-0.4660049700000002
2019-11-26,-0.5490991900000033
2019-11-27,-0.017250079999996615
2019-11-28,-0.24942011000000264
2019-11-29,-0.5587178199999983
2019-11-30,0.03470182999999949
2019-12-01,-0.48929681999999985
2019-12-02,-0.5806343799999993
2019-12-03,-0.7337604700000018
2019-12-04,-0.022079809999999256
2019-12-05,-0.25675344000000067
2019-12-06,0.1943192800000002
2019-12-07,-0.07976594999999875
2019-12-08,1.1315523599999988
2019-12-09,0.9602993300000016
2019-12-10,0.024018670000000242
2019-12-11,-0.3428428600000011
2019-12-12,-0.17007016000000164
2019-12-13,-0.4812300499999971
2019-12-14,-0.14432503000000096
2019-12-15,0.36130992000000006
2019-12-16,0.030029949999999417
2019-12-17,0.9264712199999998
2019-12-18,0.8073873599999999
2019-12-19,0.5278790499999992
2019-12-20,0.1444649499999997
2019-12-21,-0.14302408999999727
2019-12-22,-0.4091503799999998
2019-12-23,-0.1712467600000025
2019-12-24,0.4816174199999992
2019-12-25,0.7839571700000008
2019-12-26,0.34573607000000095
2019-12-27,0.05307203999999999
2019-12-28,-0.4493885000000013
2019-12-29,-0.42865454000000014
2019-12-30,0.27780050000000145
2019-12-31,-0.0040523499999984836
2020-01-01,0.8586603299999993
2020-01-02,0.7844789299999988
2020-01-03,-0.25351261999999863
2020-01-04,-0.30482218999999944
2020-01-05,-0.1639242600000017
2020-01-06,0.4310217399999985
2020-01-07,-0.11896187999999697
2020-01-08,-0.6373225300000023
2020-01-09,-0.342967569999999
2020-01-10,-0.8102443000000008
2020-01-11,0.2146023899999996
2020-01-12,0.05926297000000247
2020-01-13,0.5010882700000003
2020-01-14,-0.3064232400000009
2020-01-15,-0.2058704500000026
2020-01-16,0.010009840000002157
2020-01-17,-0.14432719000000205
2020-01-18,0.1227262400000022
2020-01-19,0.04445540999999764
2020-01-20,-0.6620440499999987
2020-01-21,-0.44419010000000014
2020-01-22,0.13109324999999927
2020-01-23,0.008459710000000342
2020-01-24,-0.252054219999998
2020-01-25,-0.4240094300000017
2020-01-26,-0.8852608899999979
2020-01-27,-0.3747846500000023
2020-01-28,0.3368032800000016
2020-01-29,-0.0426759400000023
2020-01-30,-0.12527772999999698
2020-01-31,-0.5829507100000022
2020-02-01,-0.6454700299999985
2020-02-02,0.34760908999999884
2020-02-03,0.4141064399999994
2020-02-04,0.33619564000000146
2020-02-05,-0.06566255999999981
2020-02-06,0.4109158999999991
2020-02-07,-0.5595201299999992
2020-02-08,-0.23207896000000083
2020-02-09,-0.09329426999999946
2020-02-10,-0.8824290300000008
2020-02-11,0.25429970999999973
2020-02-12,0.11825338000000052
2020-02-13,0.09845527999999959
2020-02-14,-0.005741879999998645
2020-02-15,-0.11253000000000135
2020-02-16,-0.07739874999999863
2020-02-17,-0.5129547300000006
2020-02-18,-0.4562441200000009
2020-02-19,-0.13177460999999902
2020-02-20,-0.8326206100000011
2020-02-21,-0.3328632299999992
2020-02-22,-0.4996646699999996
2020-02-23,0.636564009999999
2020-02-24,-0.6613253599999993
2020-02-25,0.5116721000000002
2020-02-26,-0.07033741000000049
2020-02-27,0.6545738300000004
2020-02-28,0.41366857000000046
2020-02-29,0.3634494799999999
2020-03-01,0.7970249899999988
2020-03-02,0.6176638000000008
2020-03-03,-0.4267726199999995
2020-03-04,-0.09449737999999996
2020-03-05,-0.6188846100000003
2020-03-06,-0.80615667
2020-03-07,0.21764534999999974
2020-03-08,-0.15130616000000074
2020-03-09,0.9700433100000012
2020-03-10,-0.3548075700000002
2020-03-11,0.18639272000000062
2020-03-12,0.26772614999999966
2020-03-13,-0.164172090000001
2020-03-14,-0.3349728899999995
2020-03-15,0.027988179999999474
2020-03-16,-0.23771012999999996
2020-03-17,0.11560745000000061
2020-03-18,-0.15468569000000087
2020-03-19,0.4003561300000005
2020-03-20,0.5021864899999997
2020-03-21,0.35322920000000124
2020-03-22,0.45610287999999954
2020-03-23,0.5410024800000013
2020-03-24,0.6918532099999979
2020-03-25,0.6268024600000004
2020-03-26,-0.19561093000000085
2020-03-27,0.22519656000000055
2020-03-28,0.8571316499999995
2020-03-29,0.7521154500000016
2020-03-30,0.6358887399999986
2020-03-31,0.023243230000002058
2020-04-01,-0.061910170000000875
2020-04-02,-0.5103363600000002
2020-04-03,-0.4109953200000014
2020-04-04,0.3375299399999996
2020-04-05,0.6097239100000031
2020-04-06,0.07606936999999903
2020-04-07,0.16656260999999972
2020-04-08,0.5038252099999987
2020-04-09,-0.4087523900000001
2020-04-10,0.11075555000000037
2020-04-11,0.04759613000000229
2020-04-12,0.38299684999999783
2020-04-13,0.5346967400000011
2020-04-14,0.5884141800000009
2020-04-15,0.8532686099999971
2020-04-16,0.8911458600000017
2020-04-17,0.6277556000000004
2020-04-18,0.43564118000000107
2020-04-19,-0.017724700000002258
2020-04-20,-0.35777454999999847
2020-04-21,-0.44225658000000223
2020-04-22,0.38512828
2020-04-23,0.07608555000000194
2020-04-24,0.22930299000000076
2020-04-25,0.19380981999999847
2020-04-26,-0.3846952200000011
2020-04-27,-0.1777167999999989
2020-04-28,0.28077856999999895
2020-04-29,0.23269129000000177
2020-04-30,-0.5137319399999996
2020-05-01,0.56843675
2020-05-02,-0.29001240000000195
2020-05-03,-0.17713106000000067
2020-05-04,-0.6398249999999983
2020-05-05,0.2813980899999997
2020-05-06,-0.5885327599999997
2020-05-07,-0.4063486999999988
2020-05-08,-0.19215847000000252
2020-05-09,-0.3977240299999991
2020-05-10,0.07349385999999924
2020-05-11,-0.15352129000000048
2020-05-12,-1.364796639999998
2020-05-13,-0.7077450300000017
2020-05-14,0.08813542000000041
2020-05-15,-0.9310574299999992
2020-05-16,-0.03927343999999877
2020-05-17,0.07237214999999964
2020-05-18,0.3304165700000006
2020-05-19,0.13518378999999925
2020-05-20,0.5104919899999985
2020-05-21,0.4919711800000002
2020-05-22,0.228260370000001
2020-05-23,0.5897295699999994
2020-05-24,0.27602923999999973
2020-05-25,-0.34231452999999945
2020-05-26,-0.18842347000000004
2020-05-27,-0.23408699999999882
2020-05-28,-0.374122100000001
2020-05-29,0.5497728399999993
2020-05-30,0.681125950000002
2020-05-31,0.4806106200000002
2020-06-01,-0.5042760800000003
2020-06-02,-0.5233137000000028
2020-06-03,-0.6794086699999973
2020-06-04,0.04287526999999969
2020-06-05,0.0661252999999995
2020-06-06,0.4137701199999988
2020-06-07,-0.5181276699999984
2020-06-08,-0.03057515000000066
2020-06-09,0.7247103499999987
2020-06-10,-0.5755918899999983
2020-06-11,-0.35605574999999945
2020-06-12,-1.4300616400000017
2020-06-13,-0.9504430100000008
2020-06-14,-1.2231241299999986
2020-06-15,-1.4889841500000003
2020-06-16,-0.8388815399999991
2020-06-17,-0.4156869200000006
2020-06-18,-0.009957280000000068
2020-06-19,0.0781003000000009
2020-06-20,-0.33927023000000034
2020-06-21,-0.6500713400000002
2020-06-22,-1.1186105499999996
2020-06-23,0.10518913999999846
2020-06-24,0.04482920000000057
2020-06-25,0.24725675000000003
2020-06-26,0.18980557000000076
2020-06-27,0.15852741999999864
2020-06-28,-0.4077335599999987
2020-06-29,-0.6865707900000011
2020-06-30,0.17983288000000108
2020-07-01,0.12187389999999887
2020-07-02,0.672896810000001
2020-07-03,0.5846550599999993
2020-07-04,0.43858746999999987
2020-07-05,0.425743090000001
2020-07-06,0.7634637899999994
2020-07-07,0.14608214000000075
2020-07-08,-0.2816476000000012
2020-07-09,-0.04467241999999949
2020-07-10,-0.06757340999999961
2020-07-11,0.2524489499999998
2020-07-12,0.4734204000000002
2020-07-13,0.5448113400000008
2020-07-14,0.6071605899999994
2020-07-15,-0.03164662000000007
2020-07-16,0.0720667000000006
2020-07-17,0.8682305699999979
2020-07-18,0.1814587000000003
2020-07-19,0.3311537599999994
2020-07-20,0.2013740300000002
2020-07-21,0.839792850000002
2020-07-22,0.4103133700000008
2020-07-23,0.890004059999999
2020-07-24,-0.027546290000000084
2020-07-25,-0.26934334999999976
2020-07-26,0.16967084999999926
2020-07-27,0.3613421499999987
2020-07-28,-0.5268569499999991
2020-07-29,-0.05755465000000015
2020-07-30,-0.5719009200000009
2020-07-31,0.33129981000000086
2020-08-01,0.15503653000000028
2020-08-02,-0.2399550700000006
2020-08-03,-0.6943700100000001
2020-08-04,-0.2827645099999998
2020-08-05,0.1047317200000002
2020-08-06,0.275856730000001
2020-08-07,0.12664462000000043
2020-08-08,0.2639907699999995
2020-08-09,-0.5886899999999997
2020-08-10,-0.5504270399999989
2020-08-11,0.08147735999999739
2020-08-12,-0.1465865899999983
2020-08-13,0.028755390000000602
2020-08-14,0.24687544999999744
2020-08-15,-0.3148755399999992
2020-08-16,-0.6389397700000004
2020-08-17,-0.22919412999999977
2020-08-18,-0.5310941599999985
2020-08-19,0.30071099999999973
2020-08-20,-0.3933099999999996
2020-08-21,-0.6123203400000001
2020-08-22,0.17941360000000017
2020-08-23,0.2240579700000005
2020-08-24,0.046049989999996654
2020-08-25,-0.4237831299999968
2020-08-26,-0.8037266200000008
2020-08-27,-0.6196646700000006
2020-08-28,0.023318729999999732
2020-08-29,-0.5912455100000003
2020-08-30,-0.44036103000000004
2020-08-31,0.02975845000000099
2020-09-01,0.4501140899999996
2020-09-02,-0.488990320000001
2020-09-03,-1.279119849999999
2020-09-04,-0.9349575600000009
2020-09-05,-0.4170035799999994
2020-09-06,0.1269548199999999
2020-09-07,0.25392852000000055
2020-09-08,-0.44468260000000015
2020-09-09,0.16585070999999907
2020-09-10,1.06141066
2020-09-11,0.7370879100000014
2020-09-12,0.4516708199999986
2020-09-13,-0.3169549699999994
2020-09-14,0.19116226999999952
2020-09-15,0.6558424800000004
2020-09-16,0.6514013300000006
2020-09-17,0.12453769000000037
2020-09-18,-0.1680563000000017
2020-09-19,-0.07266562999999948
2020-09-20,0.4260099100000012
2020-09-21,1.0026851499999978
2020-09-22,0.4235231000000006
2020-09-23,-0.33713397
2020-09-24,-0.1317546399999987
2020-09-25,1.0618071800000006
2020-09-26,-0.013097460000000893
2020-09-27,-0.16493930000000034
2020-09-28,0.5151399099999985
2020-09-29,1.1513219000000028
2020-09-30,-0.10764823999999962
2020-10-01,-0.6775009400000016
2020-10-02,-0.09301608000000172
2020-10-03,-0.0015007399999973359
2020-10-04,0.0889924399999984
2020-10-05,-0.3281861500000005
2020-10-06,-0.056661029999997226
2020-10-07,-0.3245461500000033
2020-10-08,-0.009975929999999522
2020-10-09,0.10527344000000127
2020-10-10,-0.2770916899999989
2020-10-11,0.024165199999998777
2020-10-12,-0.13435210000000097
2020-10-13,-0.08517280999999954
2020-10-14,0.12123848999999964
2020-10-15,-0.052305539999998985
2020-10-16,-0.3143117800000006
2020-10-17,0.2731889900000013
2020-10-18,-0.6269755400000001
2020-10-19,-0.2218054200000008
2020-10-20,-0.21146611999999898
2020-10-21,-0.04220265000000012
2020-10-22,-0.13261909000000038
2020-10-23,0.09404301000000004
2020-10-24,0.19160259000000046
2020-10-25,-0.40791405000000047
2020-10-26,-0.035138810000001186
2020-10-27,-0.08803874999999906
2020-10-28,0.08458425999999974
2020-10-29,-0.07595040999999902
2020-10-30,0.35041750999999977
2020-10-31,0.73102774
2020-11-01,0.34687588999999974
2020-11-02,1.1006465100000007
2020-11-03,0.310402719999999
2020-11-04,0.026970200000000943
2020-11-05,0.11353815999999739
2020-11-06,0.2637970799999998
2020-11-07,0.48732472000000016
2020-11-08,0.4955363800000008
2020-11-09,-0.024178559999999294
2020-11-10,-0.9669945999999996
2020-11-11,-1.12132145
2020-11-12,-0.3609626900000009
2020-11-13,-0.130320219999998
2020-11-14,-0.2070083000000018
2020-11-15,-0.5141845899999993
2020-11-16,0.015144710000001282
2020-11-17,-0.1529584400000008
2020-11-18,-0.9744891800000008
2020-11-19,-0.7276299700000006
2020-11-20,-0.48021873999999976
2020-11-21,0.5283507200000006
2020-11-22,-0.23372316000000026
2020-11-23,0.8162107400000007
2020-11-24,0.7062070699999996
2020-11-25,-0.35396183000000114
2020-11-26,0.19273588000000075
2020-11-27,-0.14891468000000074
2020-11-28,0.23885913000000158
2020-11-29,0.5193966599999982
2020-11-30,0.6336436800000023
2020-12-01,1.144496029999999
2020-12-02,0.13305833000000078
2020-12-03,0.3726497799999997
2020-12-04,0.41716216000000017
2020-12-05,0.320007099999998
2020-12-06,0.298273260000002
2020-12-07,0.6975909599999994
2020-12-08,0.23095514999999978
2020-12-09,-0.27163191
2020-12-10,-0.2854959699999995
2020-12-11,-0.8249418500000019
2020-12-12,-0.12137974999999912
2020-12-13,0.17479885000000195
2020-12-14,-0.28445997000000034
2020-12-15,-0.5098373100000018
2020-12-16,0.6915766999999988
2020-12-17,0.09275382000000221
2020-12-18,0.4036297399999995
2020-12-19,-0.03386070999999902
2020-12-20,-0.8256348200000012
2020-12-21,-1.1788859900000013
2020-12-22,-1.178656659999998
2020-12-23,-0.1736521100000008
2020-12-24,-0.7352394199999992
2020-12-25,0.4469989999999999
2020-12-26,0.061530239999999736
2020-12-27,-0.03269270000000013
2020-12-28,0.14376565999999968
2020-12-29,-0.1568337900000003
2020-12-30,0.11387971000000086
2020-12-31,0.24656202999999977
